dataset,dataset_label,model,model_label,n_images,n_transitions,n_valid_box_transitions,mean_consecutive_box_iou,median_consecutive_box_iou,mean_center_shift_frac,box_jump_rate,area_jump_rate,confidence_collapse_rate,failure_streak_count,max_failure_streak,mean_failure_streak_len,failure_rate,failure_basis,good_streak_count,max_good_streak,mean_good_streak_len,good_rate,good_basis
lab,Lab,fda_mix,FDA-mix,6735,6734,6729,0.7537074089050293,0.9319159984588623,0.03615965694189072,0.019305018708109856,0.17775467038154602,0.003118503140285611,502,41,3.1474103927612305,0.2345954030752182,proxy_conf_or_weird_or_box_jump,502,235,10.268924713134766,0.7654045820236206,proxy_conf_not_weird_not_box_jump
lab,Lab,current_odad,Current Odad,6735,6734,6734,0.8066510558128357,0.9445353150367737,0.040337882936000824,0.09058509021997452,0.09504009783267975,0.0077220075763762,239,198,12.92887020111084,0.4587973356246948,proxy_conf_or_weird_or_box_jump,239,238,15.251046180725098,0.5412026643753052,proxy_conf_not_weird_not_box_jump
lab,Lab,shadow_5500,Shadow 5500,6735,6734,6714,0.8463050127029419,0.9563708901405334,0.02745683677494526,0.059251558035612106,0.011286010965704918,0.008464508689939976,181,128,11.441988945007324,0.30749815702438354,proxy_conf_or_weird_or_box_jump,182,427,25.626373291015625,0.6925018429756165,proxy_conf_not_weird_not_box_jump
lab,Lab,shadow_6500,Shadow 6500,6735,6734,6732,0.8375440239906311,0.9532843828201294,0.03362242504954338,0.0714285746216774,0.01440451480448246,0.006979506928473711,184,177,13.809782981872559,0.37728285789489746,proxy_conf_or_weird_or_box_jump,184,424,22.79347801208496,0.6227171421051025,proxy_conf_not_weird_not_box_jump
