frame,path,teacher_conf,accepted,accepted_final,passed_base_gate,passed_motion_gate,passed_persistence_gate,teacher_num_candidates,teacher_selected_rank,teacher_selected_score,teacher_selected_score_conf,teacher_selected_score_temporal,persistence_count,temporal_iou,persistence_iou,center_shift_frac,area_ratio,num_pseudo_boxes_used,buffer_size,update_event_triggered,update_applied,updates_this_frame,batch_size_used,det_loss,total_loss,coverage_buffer_size,coverage_entries_added,coverage_entries_sampled,coverage_loss,coverage_region_entries_skipped,coverage_region_mean_student_conf,coverage_region_mean_teacher_conf,coverage_region_mean_conf_gap,teacher_latency_ms,student_post_conf,student_post_latency_ms,update_latency_ms,frame_latency_ms
1321,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01322.jpg,0.917242,1,1,1,1,1,1,1,1.862483,0.917242,0.945242,23,0.968260,0.968260,0.002227,1.019171,4,32,1,1,1,4,6.869557,6.869557,0,0,0,0.000000,0,,,,13.359,0.954648,13.557,240.104,281.072
1322,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01323.jpg,0.904299,1,1,1,1,1,1,1,1.748728,0.904299,0.844429,24,0.915947,0.915947,0.008337,1.056970,4,32,1,1,1,4,7.009604,7.009604,0,0,0,0.000000,0,,,,13.340,0.949787,13.743,597.493,639.210
1323,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01324.jpg,0.898988,1,1,1,1,1,1,1,1.739723,0.898988,0.840736,25,0.924791,0.924791,0.008082,1.078914,4,32,1,1,1,4,6.761525,6.761525,0,0,0,0.000000,0,,,,13.324,0.944710,13.651,599.947,640.850
1324,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01325.jpg,0.838499,1,1,1,1,1,1,1,1.725746,0.838499,0.887247,26,0.942541,0.942541,0.003758,1.060961,4,32,1,1,1,4,6.405190,6.405190,0,0,0,0.000000,0,,,,12.886,0.943293,13.065,761.807,801.568
1325,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01326.jpg,0.920932,1,1,1,1,1,1,1,1.626648,0.920932,0.705716,27,0.811922,0.811922,0.014185,1.096678,4,32,1,1,1,4,6.869204,6.869204,0,0,0,0.000000,0,,,,13.640,0.957363,13.256,539.255,580.011
1326,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01327.jpg,0.921011,1,1,1,1,1,1,1,1.920370,0.921011,0.999359,28,0.999717,0.999717,0.000035,1.000273,4,32,1,1,1,4,6.321801,6.321801,0,0,0,0.000000,0,,,,13.024,0.957366,13.206,247.440,287.450
1327,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01328.jpg,0.921069,1,1,1,1,1,1,1,1.920206,0.921069,0.999137,29,0.999570,0.999570,0.000047,1.000300,4,32,1,1,1,4,6.482713,6.482713,0,0,0,0.000000,0,,,,13.094,0.957369,12.879,713.411,755.482
1328,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01329.jpg,0.904356,1,1,1,1,1,1,1,1.622963,0.904356,0.718608,30,0.825069,0.825069,0.012293,1.107991,4,32,1,1,1,4,7.478258,7.478258,0,0,0,0.000000,0,,,,13.117,0.948306,13.361,627.922,668.085
1329,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01330.jpg,0.917379,1,1,1,1,1,1,1,1.731974,0.917379,0.814595,31,0.899840,0.899840,0.007158,1.091698,4,32,1,1,1,4,7.020711,7.020711,0,0,0,0.000000,0,,,,13.114,0.957245,13.446,547.138,587.401
1330,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01331.jpg,0.920156,1,1,1,1,1,1,1,1.798299,0.920156,0.878143,32,0.943703,0.943703,0.006334,1.058553,4,32,1,1,1,4,6.977396,6.977396,0,0,0,0.000000,0,,,,13.202,0.964094,13.524,737.764,778.242
1331,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01332.jpg,0.915241,1,1,1,1,1,1,1,1.742257,0.915241,0.827016,33,0.904277,0.904277,0.009346,1.060913,4,32,1,1,1,4,7.648785,7.648785,0,0,0,0.000000,0,,,,13.351,0.959626,16.983,624.448,668.482
1332,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01333.jpg,0.922153,1,1,1,1,1,1,1,1.693636,0.922153,0.771483,34,0.888233,0.888233,0.011464,1.117939,4,32,1,1,1,4,7.402880,7.402880,0,0,0,0.000000,0,,,,13.419,0.964557,14.953,565.466,608.047
1333,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01334.jpg,0.848207,1,1,1,1,1,1,1,1.561710,0.848207,0.713503,35,0.848090,0.848090,0.010718,1.166581,4,32,1,1,1,4,7.390790,7.390790,0,0,0,0.000000,0,,,,14.447,0.935853,13.604,724.734,767.636
1334,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01335.jpg,0.583874,0,0,0,1,0,1,1,1.280098,0.583874,0.696224,0,,,0.018289,1.049459,4,32,1,1,1,4,6.932493,6.932493,0,0,0,0.000000,0,,,,12.904,0.882168,13.405,498.603,537.759
1335,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01336.jpg,0.926473,0,0,1,1,0,1,1,1.547618,0.926473,0.621145,1,0.769294,,0.017214,1.174804,4,32,1,1,1,4,7.497541,7.497541,0,0,0,0.000000,0,,,,13.294,0.974227,13.417,422.611,462.391
1336,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01337.jpg,0.932517,1,1,1,1,1,1,1,1.910678,0.932517,0.978161,2,0.984925,0.984925,0.001174,1.001507,4,32,1,1,1,4,6.662833,6.662833,0,0,0,0.000000,0,,,,13.326,0.978088,13.557,600.926,643.260
1337,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01338.jpg,0.924140,1,1,1,1,1,1,1,1.832466,0.924140,0.908326,3,0.951835,0.951835,0.004500,1.035620,4,32,1,1,1,4,6.248100,6.248100,0,0,0,0.000000,0,,,,13.306,0.971540,13.490,251.733,296.599
1338,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01339.jpg,0.924581,1,1,1,1,1,1,1,1.861174,0.924581,0.936593,4,0.967963,0.967963,0.002115,1.033097,4,32,1,1,1,4,5.982964,5.982964,0,0,0,0.000000,0,,,,13.207,0.964651,13.519,510.110,552.345
1339,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01340.jpg,0.933439,1,1,1,1,1,1,1,1.854390,0.933439,0.920951,5,0.963992,0.963992,0.004070,1.037205,4,32,1,1,1,4,5.287122,5.287122,0,0,0,0.000000,0,,,,13.189,0.968453,14.102,620.469,662.113
1340,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01341.jpg,0.934649,1,1,1,1,1,1,1,1.910087,0.934649,0.975438,6,0.982789,0.982789,0.001440,1.000420,4,32,1,1,1,4,5.472257,5.472257,0,0,0,0.000000,0,,,,13.480,0.964005,13.764,594.290,635.896
1341,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01342.jpg,0.940263,1,1,1,1,1,1,1,1.907824,0.940263,0.967561,7,0.974889,0.974889,0.001471,1.000242,4,32,1,1,1,4,5.064907,5.064907,0,0,0,0.000000,0,,,,13.320,0.964966,13.582,693.750,735.111
1342,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01343.jpg,0.935388,1,1,1,1,1,1,1,1.899217,0.935388,0.963829,8,0.979075,0.979075,0.000986,1.016039,4,32,1,1,1,4,5.128277,5.128277,0,0,0,0.000000,0,,,,13.784,0.962160,13.359,426.249,468.840
1343,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01344.jpg,0.937261,1,1,1,1,1,1,1,1.929508,0.937261,0.992247,9,0.994959,0.994959,0.000479,1.000494,4,32,1,1,1,4,5.159452,5.159452,0,0,0,0.000000,0,,,,13.125,0.962106,13.386,451.462,491.900
1344,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01345.jpg,0.929761,1,1,1,1,1,1,1,1.829098,0.929761,0.899338,10,0.947888,0.947888,0.005657,1.035399,4,32,1,1,1,4,5.440951,5.440951,0,0,0,0.000000,0,,,,13.056,0.962610,13.805,909.384,951.810
1345,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01346.jpg,0.928471,1,1,1,1,1,1,1,1.803576,0.928471,0.875105,11,0.934024,0.934024,0.004983,1.058713,4,32,1,1,1,4,5.419547,5.419547,0,0,0,0.000000,0,,,,13.063,0.960725,13.306,427.667,470.551
1346,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01347.jpg,0.899854,1,1,1,1,1,1,1,1.470921,0.899854,0.571068,12,0.716801,0.716801,0.025118,1.133326,4,32,1,1,1,4,6.881192,6.881192,0,0,0,0.000000,0,,,,13.172,0.941178,13.294,671.254,711.412
1347,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01348.jpg,0.894427,1,1,1,1,1,1,1,1.640638,0.894427,0.746210,13,0.863212,0.863212,0.011009,1.127782,4,32,1,1,1,4,7.577025,7.577025,0,0,0,0.000000,0,,,,13.159,0.943572,13.502,518.179,558.489
1348,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01349.jpg,0.905211,1,1,1,1,1,1,1,1.831952,0.905211,0.926741,14,0.959646,0.959646,0.003430,1.026154,4,32,1,1,1,4,7.700763,7.700763,0,0,0,0.000000,0,,,,13.209,0.941991,15.673,658.881,703.343
1349,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01350.jpg,0.893037,1,1,1,1,1,1,1,1.773525,0.893037,0.880488,15,0.928936,0.928936,0.005556,1.037610,4,32,1,1,1,4,8.307253,8.307253,0,0,0,0.000000,0,,,,14.753,0.949624,12.815,538.776,584.521
1350,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01351.jpg,0.824745,1,1,1,1,1,1,1,1.662549,0.824745,0.837804,16,0.889881,0.889881,0.009084,1.020583,4,32,1,1,1,4,7.609311,7.609311,0,0,0,0.000000,0,,,,12.809,0.932923,17.457,469.540,513.518
1351,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01352.jpg,0.824972,1,1,1,1,1,1,1,1.824766,0.824972,0.999794,17,0.999903,0.999903,0.000009,1.000097,4,32,1,1,1,4,7.350505,7.350505,0,0,0,0.000000,0,,,,12.940,0.932685,13.287,685.842,729.517
1352,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01353.jpg,0.928406,1,1,1,1,1,1,1,1.779150,0.928406,0.850744,18,0.907388,0.907388,0.008548,1.030844,4,32,1,1,1,4,7.930894,7.930894,0,0,0,0.000000,0,,,,12.939,0.957469,13.193,485.774,525.954
1353,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01354.jpg,0.933918,1,1,1,1,1,1,1,1.903373,0.933918,0.969455,19,0.980032,0.980032,0.001643,1.003896,4,32,1,1,1,4,7.960438,7.960438,0,0,0,0.000000,0,,,,13.609,0.955138,16.401,473.764,517.506
1354,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01355.jpg,0.919135,1,1,1,1,1,1,1,1.630511,0.919135,0.711376,20,0.850845,0.850845,0.013498,1.155111,4,32,1,1,1,4,9.304650,9.304650,0,0,0,0.000000,0,,,,13.048,0.942091,13.223,601.026,642.460
1355,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01356.jpg,0.944704,1,1,1,1,1,1,1,1.748410,0.944704,0.803706,21,0.911257,0.911257,0.011801,1.094082,4,32,1,1,1,4,8.304013,8.304013,0,0,0,0.000000,0,,,,13.075,0.969739,14.950,415.346,461.591
1356,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01357.jpg,0.954253,1,1,1,1,1,1,1,1.907357,0.954253,0.953104,22,0.974580,0.974580,0.001879,1.019143,4,32,1,1,1,4,7.859228,7.859228,0,0,0,0.000000,0,,,,12.902,0.973874,13.247,355.705,396.815
1357,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01358.jpg,0.954276,1,1,1,1,1,1,1,1.954180,0.954276,0.999904,23,0.999949,0.999949,0.000004,1.000036,4,32,1,1,1,4,7.025664,7.025664,0,0,0,0.000000,0,,,,13.341,0.973497,13.764,520.886,561.888
1358,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01359.jpg,0.954483,1,1,1,1,1,1,1,1.944908,0.954483,0.990425,24,0.992407,0.992407,0.000108,1.002190,4,32,1,1,1,4,5.785693,5.785693,0,0,0,0.000000,0,,,,13.745,0.972273,13.372,604.713,647.386
1359,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01360.jpg,0.959054,1,1,1,1,1,1,1,1.918591,0.959054,0.959537,25,0.976057,0.976057,0.001326,1.015546,4,32,1,1,1,4,5.874516,5.874516,0,0,0,0.000000,0,,,,13.183,0.976056,13.417,650.320,692.319
1360,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01361.jpg,0.960743,1,1,1,1,1,1,1,1.925709,0.960743,0.964966,26,0.979958,0.979958,0.001438,1.012247,4,32,1,1,1,4,5.735271,5.735271,0,0,0,0.000000,0,,,,12.842,0.973283,12.966,594.758,634.390
1361,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01362.jpg,0.925883,1,1,1,1,1,2,1,1.689906,0.925883,0.764023,27,0.860646,0.860646,0.012760,1.077656,4,32,1,1,1,4,5.843021,5.843021,0,0,0,0.000000,0,,,,12.869,0.954719,12.915,832.259,871.627
1362,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01363.jpg,0.956217,1,1,1,1,1,1,1,1.772658,0.956217,0.816441,28,0.884647,0.884647,0.009703,1.045065,4,32,1,1,1,4,5.396335,5.396335,0,0,0,0.000000,0,,,,15.711,0.969788,12.894,568.614,614.572
1363,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01364.jpg,0.956116,1,1,1,1,1,1,1,1.888407,0.956116,0.932291,29,0.961851,0.961851,0.003506,1.020154,4,32,1,1,1,4,5.465179,5.465179,0,0,0,0.000000,0,,,,15.442,0.967574,12.801,510.270,552.098
1364,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01365.jpg,0.949336,1,1,1,1,1,1,1,1.835246,0.949336,0.885910,30,0.938450,0.938450,0.005648,1.042826,4,32,1,1,1,4,5.788818,5.788818,0,0,0,0.000000,0,,,,12.374,0.968669,13.083,727.391,767.415
1365,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01366.jpg,0.949340,1,1,1,1,1,1,1,1.949240,0.949340,0.999901,31,0.999953,0.999953,0.000004,1.000047,4,32,1,1,1,4,6.510150,6.510150,0,0,0,0.000000,0,,,,12.648,0.968420,13.174,853.655,895.523
1366,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01367.jpg,0.926535,1,1,1,1,1,1,1,1.758519,0.926535,0.831984,32,0.899322,0.899322,0.012876,1.016831,4,32,1,1,1,4,5.313621,5.313621,0,0,0,0.000000,0,,,,13.117,0.952187,14.576,370.308,413.389
1367,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01368.jpg,0.930950,1,1,1,1,1,1,1,1.840333,0.930950,0.909384,33,0.945231,0.945231,0.006066,1.011744,4,32,1,1,1,4,9.596117,9.596117,0,0,0,0.000000,0,,,,13.692,0.958153,13.025,573.430,617.752
1368,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01369.jpg,0.931015,1,1,1,1,1,1,1,1.930836,0.931015,0.999821,34,0.999895,0.999895,0.000007,1.000059,4,32,1,1,1,4,9.855900,9.855900,0,0,0,0.000000,0,,,,12.876,0.957837,13.344,681.364,721.283
1369,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01370.jpg,0.946432,1,1,1,1,1,1,1,1.828116,0.946432,0.881684,35,0.934990,0.934990,0.004429,1.053486,4,32,1,1,1,4,6.491186,6.491186,0,0,0,0.000000,0,,,,12.862,0.963608,13.438,733.884,775.960
1370,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01371.jpg,0.938965,1,1,1,1,1,1,1,1.838945,0.938965,0.899980,36,0.947651,0.947651,0.004185,1.045015,4,32,1,1,1,4,6.120888,6.120888,0,0,0,0.000000,0,,,,12.611,0.964916,12.996,597.569,638.205
1371,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01372.jpg,0.938840,1,1,1,1,1,1,1,1.892422,0.938840,0.953582,37,0.975336,0.975336,0.001656,1.021214,4,32,1,1,1,4,5.935781,5.935781,0,0,0,0.000000,0,,,,12.882,0.967488,14.930,430.693,474.668
1372,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01373.jpg,0.938839,1,1,1,1,1,1,1,1.938634,0.938839,0.999794,38,0.999868,0.999868,0.000013,1.000012,4,32,1,1,1,4,5.429397,5.429397,0,0,0,0.000000,0,,,,12.872,0.967100,13.003,503.466,542.999
1373,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01374.jpg,0.938592,1,1,1,1,1,1,1,1.903497,0.938592,0.964905,39,0.977982,0.977982,0.001847,1.006263,4,32,1,1,1,4,6.425987,6.425987,0,0,0,0.000000,0,,,,12.844,0.966495,13.430,842.958,884.552
1374,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01375.jpg,0.945187,1,1,1,1,1,1,1,1.869948,0.945187,0.924761,40,0.955661,0.955661,0.005631,1.006448,4,32,1,1,1,4,7.421449,7.421449,0,0,0,0.000000,0,,,,12.800,0.971790,13.090,682.491,723.536
1375,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01376.jpg,0.949791,1,1,1,1,1,1,1,1.849033,0.949791,0.899243,41,0.943347,0.943347,0.007025,1.018075,4,32,1,1,1,4,5.855959,5.855959,0,0,0,0.000000,0,,,,12.857,0.975079,13.145,636.847,678.123
1376,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01377.jpg,0.946289,1,1,1,1,1,1,1,1.813302,0.946289,0.867013,42,0.907741,0.907741,0.008744,1.001797,4,32,1,1,1,4,5.788136,5.788136,0,0,0,0.000000,0,,,,12.838,0.958491,13.081,584.293,625.559
1377,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01378.jpg,0.935221,1,1,1,1,1,1,1,1.676674,0.935221,0.741453,43,0.827809,0.827809,0.018762,1.017392,4,32,1,1,1,4,5.059771,5.059771,0,0,0,0.000000,0,,,,12.798,0.958243,12.819,677.173,717.499
1378,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01379.jpg,0.947540,1,1,1,1,1,1,1,1.883719,0.947540,0.936179,44,0.957267,0.957267,0.003533,1.006668,4,32,1,1,1,4,5.530628,5.530628,0,0,0,0.000000,0,,,,12.825,0.963277,13.209,379.901,421.099
1379,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01380.jpg,0.939767,1,1,1,1,1,1,1,1.896414,0.939767,0.956647,45,0.975522,0.975522,0.002108,1.013355,4,32,1,1,1,4,5.247479,5.247479,0,0,0,0.000000,0,,,,12.622,0.963641,13.048,787.337,828.842
1380,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01381.jpg,0.939824,1,1,1,1,1,1,1,1.939765,0.939824,0.999940,46,0.999967,0.999967,0.000002,1.000024,4,32,1,1,1,4,5.612915,5.612915,0,0,0,0.000000,0,,,,12.770,0.963360,12.930,743.123,783.825
1381,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01382.jpg,0.946535,1,1,1,1,1,1,1,1.890684,0.946535,0.944149,47,0.969284,0.969284,0.002392,1.021209,4,32,1,1,1,4,5.677748,5.677748,0,0,0,0.000000,0,,,,12.860,0.962345,14.488,369.993,412.318
1382,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01383.jpg,0.946495,1,1,1,1,1,1,1,1.898071,0.946495,0.951576,48,0.972499,0.972499,0.002037,1.017173,4,32,1,1,1,4,5.777327,5.777327,0,0,0,0.000000,0,,,,12.459,0.960157,13.105,544.852,585.666
1383,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01384.jpg,0.941556,1,1,1,1,1,1,1,1.923246,0.941556,0.981690,49,0.989043,0.989043,0.000917,1.004294,4,32,1,1,1,4,5.470722,5.470722,0,0,0,0.000000,0,,,,14.629,0.957859,13.024,689.572,734.262
1384,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01385.jpg,0.941580,1,1,1,1,1,1,1,1.941452,0.941580,0.999872,50,0.999933,0.999933,0.000003,1.000067,4,32,1,1,1,4,5.535458,5.535458,0,0,0,0.000000,0,,,,12.427,0.957658,13.186,500.950,539.906
1385,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01386.jpg,0.911440,1,1,1,1,1,1,1,1.734762,0.911440,0.823322,51,0.907118,0.907118,0.007708,1.083993,4,32,1,1,1,4,5.777000,5.777000,0,0,0,0.000000,0,,,,12.522,0.937219,13.586,664.155,705.244
1386,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01387.jpg,0.911455,1,1,1,1,1,1,1,1.911326,0.911455,0.999871,52,0.999938,0.999938,0.000006,1.000055,4,32,1,1,1,4,6.030285,6.030285,0,0,0,0.000000,0,,,,12.588,0.937043,14.349,515.546,555.844
1387,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01388.jpg,0.912723,1,1,1,1,1,1,1,1.620139,0.912723,0.707416,53,0.823125,0.823125,0.017009,1.091033,4,32,1,1,1,4,5.795221,5.795221,0,0,0,0.000000,0,,,,12.781,0.944100,12.643,597.992,638.206
1388,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01389.jpg,0.963909,1,1,1,1,1,1,1,1.926764,0.963909,0.962854,54,0.975054,0.975054,0.002407,1.000721,4,32,1,1,1,4,5.817086,5.817086,0,0,0,0.000000,0,,,,12.962,0.971188,15.029,582.512,625.384
1389,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01390.jpg,0.960294,1,1,1,1,1,1,1,1.945119,0.960294,0.984825,55,0.990914,0.990914,0.000785,1.003342,4,32,1,1,1,4,4.447935,4.447935,0,0,0,0.000000,0,,,,13.134,0.968758,12.959,559.865,603.123
1390,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01391.jpg,0.952525,1,1,1,1,1,1,1,1.901728,0.952525,0.949203,56,0.968820,0.968820,0.002686,1.010371,4,32,1,1,1,4,4.119352,4.119352,0,0,0,0.000000,0,,,,12.810,0.965463,13.142,555.807,595.719
1391,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01392.jpg,0.957284,1,1,1,1,1,1,1,1.896242,0.957284,0.938958,57,0.967675,0.967675,0.003721,1.016923,4,32,1,1,1,4,3.714930,3.714930,0,0,0,0.000000,0,,,,12.719,0.968441,12.991,545.990,589.282
1392,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01393.jpg,0.951848,1,1,1,1,1,1,1,1.890246,0.951848,0.938398,58,0.965619,0.965619,0.003337,1.017551,4,32,1,1,1,4,3.710649,3.710649,0,0,0,0.000000,0,,,,12.833,0.963176,13.042,429.515,470.497
1393,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01394.jpg,0.463978,0,0,0,1,0,1,1,1.330837,0.463978,0.866859,0,,,0.006651,1.039878,4,32,1,1,1,4,3.877994,3.877994,0,0,0,0.000000,0,,,,12.455,0.870518,12.543,429.443,468.381
1394,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01395.jpg,0.464564,0,0,0,1,0,1,1,1.464544,0.464564,0.999980,0,,,0.000001,1.000000,4,32,1,1,1,4,4.228914,4.228914,0,0,0,0.000000,0,,,,12.511,0.869819,12.913,781.668,820.809
1395,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01396.jpg,0.926184,0,0,1,1,0,1,1,1.618645,0.926184,0.692461,1,0.794170,,0.022337,1.027664,4,32,1,1,1,4,3.597146,3.597146,0,0,0,0.000000,0,,,,12.756,0.944042,12.990,556.835,597.576
1396,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01397.jpg,0.926208,1,1,1,1,1,1,1,1.926127,0.926208,0.999918,2,0.999960,0.999960,0.000003,1.000036,4,32,1,1,1,4,4.155560,4.155560,0,0,0,0.000000,0,,,,12.577,0.943938,12.867,539.852,578.789
1397,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01398.jpg,0.926250,1,1,1,1,1,1,1,1.926152,0.926250,0.999902,3,0.999943,0.999943,0.000005,1.000026,4,32,1,1,1,4,4.313780,4.313780,0,0,0,0.000000,0,,,,12.761,0.943892,12.506,399.206,437.474
1398,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01399.jpg,0.924497,1,1,1,1,1,2,1,1.859795,0.924497,0.935298,4,0.966065,0.966065,0.003434,1.022405,4,32,1,1,1,4,4.233937,4.233937,0,0,0,0.000000,0,,,,12.102,0.945674,13.056,417.517,455.516
1399,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01400.jpg,0.925414,1,1,1,1,1,1,1,1.909155,0.925414,0.983742,5,0.991001,0.991001,0.000390,1.008077,4,32,1,1,1,4,4.418968,4.418968,0,0,0,0.000000,0,,,,12.848,0.944526,13.149,643.070,686.203
1400,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01401.jpg,0.917145,1,1,1,1,1,1,1,1.888958,0.917145,0.971814,6,0.985018,0.985018,0.001007,1.012618,4,32,1,1,1,4,4.348943,4.348943,0,0,0,0.000000,0,,,,12.704,0.937028,12.484,372.291,410.911
1401,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01402.jpg,0.908730,1,1,1,1,1,1,1,1.892348,0.908730,0.983618,7,0.989481,0.989481,0.000928,1.001936,4,32,1,1,1,4,4.453140,4.453140,0,0,0,0.000000,0,,,,12.838,0.930706,13.068,379.199,422.602
1402,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01403.jpg,0.682998,0,0,0,1,0,1,1,1.472248,0.682998,0.789250,0,,,0.008336,1.115758,4,32,1,1,1,4,4.422542,4.422542,0,0,0,0.000000,0,,,,12.642,0.894551,12.851,482.653,522.145
1403,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01404.jpg,0.683340,0,0,0,1,0,1,1,1.682557,0.683340,0.999217,0,,,0.000045,1.000305,4,32,1,1,1,4,5.932705,5.932705,0,0,0,0.000000,0,,,,12.610,0.894848,14.052,530.169,571.505
1404,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01405.jpg,0.755489,0,0,0,1,0,1,1,1.392025,0.755489,0.636537,0,,,0.020258,1.130322,4,32,1,1,1,4,4.554351,4.554351,0,0,0,0.000000,0,,,,12.496,0.924830,12.758,598.097,637.909
1405,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01406.jpg,0.914339,0,0,1,1,0,2,1,1.789393,0.914339,0.875054,1,0.918076,,0.007428,1.015144,4,32,1,1,1,4,4.591918,4.591918,0,0,0,0.000000,0,,,,12.654,0.935910,12.759,708.439,747.871
1406,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01407.jpg,0.893251,1,1,1,1,1,2,1,1.852704,0.893251,0.959453,2,0.981304,0.981304,0.001997,1.018611,4,32,1,1,1,4,4.678628,4.678628,0,0,0,0.000000,0,,,,12.678,0.924266,12.266,756.534,797.544
1407,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01408.jpg,0.916477,1,1,1,1,1,1,1,1.827161,0.916477,0.910684,3,0.954256,0.954256,0.004091,1.038598,4,32,1,1,1,4,4.857463,4.857463,0,0,0,0.000000,0,,,,12.897,0.939195,12.898,686.544,729.791
