dataset,dataset_label,model,model_label,n_images,n_detected,det_rate_at_conf,no_detection_rate,low_conf_rate,high_conf_rate,mean_box_area_frac,median_box_area_frac,tiny_box_rate,large_box_rate,border_touch_rate,weird_box_rate,high_conf_weird_box_rate,good_streak_count,max_good_streak,mean_good_streak_len,good_rate,good_basis
lab,Lab,fda_mix,FDA-mix,500,500,0.9959999918937683,0.0,0.004000000189989805,0.7620000243186951,0.12968792021274567,0.049340877681970596,0.0,0.15600000321865082,0.2160000056028366,0.2160000056028366,0.08799999952316284,29,97,13.413793563842773,0.777999997138977,proxy_conf_not_weird_not_box_jump
lab,Lab,best_shadow,Best Shadow,500,500,0.9679999947547913,0.0,0.03200000151991844,0.8299999833106995,0.051600027829408646,0.05556340515613556,0.0,0.0,0.1720000058412552,0.1720000058412552,0.04600000008940697,8,235,49.875,0.7979999780654907,proxy_conf_not_weird_not_box_jump
lab,Lab,current_odad,Current Odad,500,500,0.9679999947547913,0.0,0.03200000151991844,0.765999972820282,0.09303928911685944,0.06021648645401001,0.0,0.06599999964237213,0.27799999713897705,0.27799999713897705,0.12999999523162842,19,135,17.842105865478516,0.6779999732971191,proxy_conf_not_weird_not_box_jump
