frame,path,active_conf,active_latency_ms,shadow_teacher_conf,shadow_student_conf,shadow_teacher_latency_ms,shadow_student_latency_ms,shadow_update_latency_ms,shadow_update_applied,shadow_updates_this_frame,shadow_buffer_size,shadow_accepted,update_paused,throttle_weird_rate,throttle_box_jump_rate,active_weights,active_model_kind,promotion_policy
1236,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01237.jpg,0.9796764850616455,13.252896308898926,0.9794690608978271,0.9854686856269836,13.15334415435791,14.197407722473145,595.8855152130127,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1237,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01238.jpg,0.9779389500617981,13.268511772155762,0.9779077172279358,0.9858061671257019,13.35324764251709,13.472543716430664,507.22312927246094,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1238,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01239.jpg,0.979047954082489,12.836895942687988,0.9794409275054932,0.9841291904449463,12.505472183227539,13.347776412963867,429.703950881958,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1239,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01240.jpg,0.979047954082489,13.093855857849121,0.9794191122055054,0.986746609210968,13.064255714416504,14.880512237548828,579.8871517181396,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1240,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01241.jpg,0.9805012941360474,13.157792091369629,0.9811695218086243,0.9939978122711182,12.830880165100098,13.40441608428955,879.0826797485352,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1241,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01242.jpg,0.9778217673301697,14.120223999023438,0.9787712693214417,0.9935957789421082,12.799200057983398,13.302783966064453,657.7198505401611,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1242,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01243.jpg,0.9807737469673157,12.870016098022461,0.9813317060470581,0.9921253323554993,13.372063636779785,13.68883228302002,683.8648319244385,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1243,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01244.jpg,0.9783550500869751,12.965567588806152,0.9786128997802734,0.9905884265899658,12.536959648132324,13.49407958984375,470.7329273223877,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1244,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01245.jpg,0.9726954102516174,13.257087707519531,0.9730684161186218,0.9842043519020081,12.933504104614258,15.144767761230469,809.9536895751953,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1245,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01246.jpg,0.9831072092056274,13.982303619384766,0.9836222529411316,0.9908775687217712,13.643839836120605,13.561856269836426,477.33139991760254,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1246,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01247.jpg,0.9831072092056274,12.992735862731934,0.983619749546051,0.9894053339958191,12.298208236694336,13.380895614624023,647.6418972015381,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1247,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01248.jpg,0.9855873584747314,12.796575546264648,0.9865070581436157,0.9906136989593506,12.912416458129883,13.544447898864746,552.2253513336182,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1248,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01249.jpg,0.9635763764381409,13.158944129943848,0.9651519060134888,0.9622488021850586,12.636159896850586,13.504672050476074,544.2714691162109,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1249,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01250.jpg,0.9635990858078003,12.8787841796875,0.9640190005302429,0.960849940776825,12.987071990966797,13.537280082702637,379.78529930114746,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1250,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01251.jpg,0.7462155818939209,13.57100772857666,0.7473753094673157,0.5982096195220947,13.106592178344727,13.40937614440918,322.48711585998535,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1251,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01252.jpg,0.5625348687171936,12.79094409942627,0.5641899704933167,0.47146812081336975,13.011008262634277,13.574015617370605,460.0968360900879,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1252,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01253.jpg,0.22855882346630096,12.905792236328125,0.0,0.09049485623836517,12.3722562789917,13.176032066345215,718.2924747467041,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1253,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01254.jpg,0.22855882346630096,13.132767677307129,0.0,0.10484913736581802,12.937151908874512,13.360896110534668,691.1134719848633,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1254,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01255.jpg,0.5381470918655396,12.987039566040039,0.5400355458259583,0.5872108936309814,13.05174446105957,13.844351768493652,509.51671600341797,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1255,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01256.jpg,0.4614792764186859,13.052512168884277,0.463958740234375,0.5848098993301392,12.82256031036377,13.306048393249512,431.0455322265625,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1256,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01257.jpg,0.9166873693466187,12.714271545410156,0.9225183725357056,0.9919440746307373,12.87116813659668,12.830592155456543,639.1654014587402,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1257,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01258.jpg,0.8994230031967163,12.562527656555176,0.9122352600097656,0.9902024269104004,12.771488189697266,13.64675235748291,296.2827682495117,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1258,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01259.jpg,0.6456159353256226,13.156288146972656,0.6576258540153503,0.8572027683258057,12.90009593963623,13.142016410827637,506.5300464630127,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1259,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01260.jpg,0.54557204246521,12.621888160705566,0.5537492036819458,0.7095270156860352,12.563615798950195,15.073375701904297,624.2704391479492,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1260,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01261.jpg,0.54557204246521,13.080512046813965,0.5536601543426514,0.6896689534187317,12.747872352600098,13.06726360321045,808.0813884735107,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1261,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01262.jpg,0.20121827721595764,12.838111877441406,0.0,0.22428099811077118,13.201151847839355,13.251551628112793,676.5093803405762,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1262,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01263.jpg,0.552568256855011,13.020735740661621,0.5772404074668884,0.7519307732582092,12.382911682128906,13.442048072814941,593.0967330932617,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1263,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01264.jpg,0.9824945330619812,12.89305591583252,0.9861218333244324,0.9984211921691895,12.858304023742676,13.17683219909668,580.8181762695312,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1264,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01265.jpg,0.9813582301139832,12.544095993041992,0.9854163527488708,0.9978249073028564,12.644224166870117,13.613056182861328,559.7922801971436,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1265,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01266.jpg,0.9216395020484924,12.983776092529297,0.9343440532684326,0.9823307991027832,12.56931209564209,14.323712348937988,689.3069744110107,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1266,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01267.jpg,0.7638471722602844,14.46828842163086,0.7811206579208374,0.8739362359046936,14.866175651550293,13.066304206848145,424.23033714294434,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1267,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01268.jpg,0.7638471722602844,12.10598373413086,0.7807908058166504,0.8540951013565063,12.194527626037598,12.278752326965332,791.0501956939697,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1268,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01269.jpg,0.877369225025177,12.930432319641113,0.8922394514083862,0.904431939125061,12.738752365112305,12.74886417388916,418.25270652770996,1,1,32,0,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1269,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01270.jpg,0.9576509594917297,13.001215934753418,0.9642777442932129,0.9583402276039124,12.751775741577148,13.148159980773926,645.1702117919922,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1270,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01271.jpg,0.9576509594917297,12.63379192352295,0.9641949534416199,0.9585652947425842,12.865119934082031,13.817824363708496,408.1144332885742,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1271,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01272.jpg,0.9602201581001282,13.059807777404785,0.9674898386001587,0.9667033553123474,12.350560188293457,16.300031661987305,649.3058204650879,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1272,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01273.jpg,0.9377819895744324,12.642335891723633,0.9446580410003662,0.9553698897361755,12.407936096191406,12.866623878479004,515.0966644287109,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1273,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01274.jpg,0.9171736836433411,12.898015975952148,0.9290997982025146,0.9549590945243835,12.827327728271484,12.995712280273438,422.9564666748047,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1274,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01275.jpg,0.9780258536338806,12.524895668029785,0.9805629253387451,0.9804021716117859,12.282815933227539,13.065376281738281,549.9885082244873,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1275,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01276.jpg,0.9780258536338806,12.7107515335083,0.9805599451065063,0.978861927986145,14.39737606048584,15.89145565032959,475.28624534606934,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1276,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01277.jpg,0.948575496673584,12.901375770568848,0.9557015299797058,0.9664776921272278,12.778304100036621,12.931360244750977,552.9251098632812,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1277,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01278.jpg,0.9640725255012512,12.819904327392578,0.9727672934532166,0.9838213920593262,12.782431602478027,12.829695701599121,408.71191024780273,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1278,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01279.jpg,0.9635142087936401,12.68291187286377,0.9734717011451721,0.9870486855506897,12.77894401550293,13.115391731262207,551.983118057251,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1279,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01280.jpg,0.9635142087936401,12.885663986206055,0.9734928011894226,0.9862051606178284,12.86143970489502,16.22118377685547,342.6856994628906,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1280,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01281.jpg,0.9501471519470215,12.814111709594727,0.9620950818061829,0.9744879007339478,12.616640090942383,13.38368034362793,315.03987312316895,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1281,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01282.jpg,0.945672333240509,12.647199630737305,0.9524201154708862,0.960864782333374,12.900064468383789,12.668671607971191,476.4423370361328,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1282,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01283.jpg,0.7881292104721069,12.866975784301758,0.8145078420639038,0.8280150294303894,12.862272262573242,13.248512268066406,799.1554737091064,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1283,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01284.jpg,0.9171975255012512,12.941887855529785,0.9328563213348389,0.934563159942627,12.87724781036377,15.097920417785645,610.6150150299072,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1284,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01285.jpg,0.9309312105178833,12.323391914367676,0.9407258629798889,0.9394797086715698,12.325695991516113,13.033408164978027,673.6173629760742,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1285,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01286.jpg,0.9309312105178833,12.36070442199707,0.9406861066818237,0.9439839720726013,12.259967803955078,12.45359992980957,598.578929901123,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1286,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01287.jpg,0.8880671858787537,13.515487670898438,0.9029759764671326,0.9120761752128601,13.104031562805176,12.660608291625977,407.56893157958984,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1287,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01288.jpg,0.957510769367218,12.621376037597656,0.9637784361839294,0.9560533165931702,12.482463836669922,16.319488525390625,434.5130920410156,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1288,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01289.jpg,0.957510769367218,12.901472091674805,0.9637723565101624,0.9608649015426636,12.665247917175293,13.18502426147461,476.41611099243164,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1289,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01290.jpg,0.9746800065040588,13.042367935180664,0.9805606603622437,0.9875586032867432,12.423168182373047,12.605440139770508,498.12889099121094,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1290,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01291.jpg,0.8438635468482971,13.002240180969238,0.8793519735336304,0.9671173691749573,12.96399974822998,13.208255767822266,592.4935340881348,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1291,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01292.jpg,0.9267116785049438,12.707263946533203,0.9468137621879578,0.9856342673301697,12.287967681884766,16.43731117248535,377.5947093963623,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1292,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01293.jpg,0.9267116785049438,12.583904266357422,0.9468879103660583,0.982213020324707,12.393440246582031,13.13270378112793,769.1338062286377,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1293,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01294.jpg,0.983787477016449,14.35433578491211,0.9867317080497742,0.9749746918678284,12.132351875305176,12.881919860839844,548.3348369598389,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1294,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01295.jpg,0.9579953551292419,12.548095703125,0.9648156762123108,0.9407145977020264,12.75391960144043,12.907360076904297,550.8766174316406,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1295,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01296.jpg,0.9505754709243774,14.166784286499023,0.9581857919692993,0.9300686120986938,12.923328399658203,15.729663848876953,609.7071170806885,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1296,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01297.jpg,0.9389116764068604,14.046655654907227,0.9438409209251404,0.827934205532074,12.79257583618164,15.135744094848633,761.1706256866455,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1297,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01298.jpg,0.9733219146728516,13.693056106567383,0.9765776991844177,0.8769902586936951,13.057696342468262,12.187647819519043,499.13620948791504,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1298,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01299.jpg,0.957894504070282,12.313055992126465,0.9648208618164062,0.8751331567764282,12.491423606872559,15.379199981689453,462.9483222961426,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1299,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01300.jpg,0.9471018314361572,12.75772762298584,0.9528298377990723,0.8496572971343994,12.649087905883789,18.147104263305664,680.8364391326904,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1300,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01301.jpg,0.9471018314361572,12.298111915588379,0.9527929425239563,0.8777933120727539,12.681119918823242,13.65494441986084,381.237268447876,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1301,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01302.jpg,0.9599933624267578,13.892831802368164,0.9646247029304504,0.9252645969390869,13.199040412902832,15.077119827270508,420.01914978027344,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1302,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01303.jpg,0.971272885799408,14.234720230102539,0.9757394790649414,0.9612051248550415,15.024767875671387,16.695295333862305,565.619945526123,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1303,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01304.jpg,0.9289823770523071,15.804863929748535,0.9349145889282227,0.9325206279754639,15.124320030212402,18.941791534423828,458.25958251953125,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1304,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01305.jpg,0.9871492981910706,13.579520225524902,0.9888477325439453,0.9891050457954407,14.381664276123047,13.261823654174805,769.0658569335938,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1305,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01306.jpg,0.9910897016525269,13.686112403869629,0.9918781518936157,0.9913023710250854,14.262687683105469,15.102975845336914,719.6555137634277,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1306,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01307.jpg,0.9945333003997803,14.986656188964844,0.9948286414146423,0.9946221113204956,14.843744277954102,12.79206371307373,780.4367542266846,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1307,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01308.jpg,0.993614137172699,12.165056228637695,0.9935896396636963,0.9901483654975891,12.500608444213867,16.84377670288086,614.1307353973389,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1308,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01309.jpg,0.993614137172699,12.513248443603516,0.9935870170593262,0.9890927076339722,12.509440422058105,12.44057559967041,570.1260566711426,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1309,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01310.jpg,0.979854166507721,12.632543563842773,0.9786762595176697,0.9428369402885437,12.44809627532959,12.893183708190918,734.8194122314453,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1310,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01311.jpg,0.9764397144317627,12.740768432617188,0.9754694700241089,0.9434007406234741,13.536031723022461,12.6494722366333,602.027416229248,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1311,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01312.jpg,0.9782719016075134,12.292799949645996,0.9782136082649231,0.9394898414611816,12.620800018310547,16.864255905151367,589.5686149597168,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1312,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01313.jpg,0.9715377688407898,12.727744102478027,0.9718402028083801,0.9123997688293457,13.325216293334961,13.123680114746094,671.7205047607422,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1313,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01314.jpg,0.9595994353294373,16.29462432861328,0.9673125743865967,0.8509588837623596,12.666080474853516,13.001728057861328,346.79675102233887,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1314,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01315.jpg,0.9775549173355103,12.427167892456055,0.979371964931488,0.9390644431114197,13.051199913024902,12.889087677001953,563.788890838623,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1315,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01316.jpg,0.987163782119751,12.816255569458008,0.9878366589546204,0.9065774083137512,12.650752067565918,16.322559356689453,634.1300010681152,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1316,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01317.jpg,0.9901596903800964,12.289440155029297,0.9908915162086487,0.9369550347328186,12.551456451416016,13.064160346984863,827.8071880340576,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1317,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01318.jpg,0.9881530404090881,16.620800018310547,0.9885891675949097,0.9269283413887024,12.724191665649414,13.339936256408691,393.1705951690674,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1318,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01319.jpg,0.9913879036903381,12.982015609741211,0.9918341636657715,0.9563242793083191,13.203968048095703,12.980256080627441,415.1043891906738,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1319,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01320.jpg,0.9935421943664551,12.927935600280762,0.9939650893211365,0.9705014824867249,12.772895812988281,13.039615631103516,486.73129081726074,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
1320,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01321.jpg,0.9935421943664551,15.59062385559082,0.9939551949501038,0.974548876285553,12.60700798034668,13.209600448608398,613.9936447143555,1,1,32,1,0,0.0,0.0,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
