frame,update_applied,grad_m10_Upsample,grad_m11_Concat,grad_m12_C2f,grad_m13_Upsample,grad_m14_Concat,grad_m15_C2f,grad_m16_Conv,grad_m17_Concat,grad_m18_C2f,grad_m19_Conv,grad_m20_Concat,grad_m21_C2f,grad_m22_Detect,delta_m10_Upsample,delta_m11_Concat,delta_m12_C2f,delta_m13_Upsample,delta_m14_Concat,delta_m15_C2f,delta_m16_Conv,delta_m17_Concat,delta_m18_C2f,delta_m19_Conv,delta_m20_Concat,delta_m21_C2f,delta_m22_Detect
107,1,0.00000000e+00,0.00000000e+00,3.62536516e+02,0.00000000e+00,0.00000000e+00,2.26321193e+02,1.43534428e+02,0.00000000e+00,3.11318070e+02,1.66287137e+02,0.00000000e+00,2.84137391e+02,3.43865293e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.28466664e-03
108,1,0.00000000e+00,0.00000000e+00,3.63356095e+02,0.00000000e+00,0.00000000e+00,2.27787085e+02,1.44827521e+02,0.00000000e+00,3.12897468e+02,1.67697104e+02,0.00000000e+00,2.87378780e+02,3.49051082e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.14750355e-03
109,1,0.00000000e+00,0.00000000e+00,3.68143579e+02,0.00000000e+00,0.00000000e+00,2.32597204e+02,1.48622560e+02,0.00000000e+00,3.20401213e+02,1.74043352e+02,0.00000000e+00,2.98574837e+02,3.59790380e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.76761209e-03
110,1,0.00000000e+00,0.00000000e+00,3.69978130e+02,0.00000000e+00,0.00000000e+00,2.35389004e+02,1.50859882e+02,0.00000000e+00,3.24361116e+02,1.77243439e+02,0.00000000e+00,3.04457582e+02,3.67557284e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.78490165e-03
111,1,0.00000000e+00,0.00000000e+00,3.83207513e+02,0.00000000e+00,0.00000000e+00,2.45116817e+02,1.58251120e+02,0.00000000e+00,3.42583448e+02,1.85968620e+02,0.00000000e+00,3.18751111e+02,3.75043958e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.46922416e-03
112,1,0.00000000e+00,0.00000000e+00,3.89504584e+02,0.00000000e+00,0.00000000e+00,2.51157937e+02,1.62797215e+02,0.00000000e+00,3.50559353e+02,1.91611509e+02,0.00000000e+00,3.27973115e+02,3.86563659e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.51712099e-03
113,1,0.00000000e+00,0.00000000e+00,3.94739427e+02,0.00000000e+00,0.00000000e+00,2.56356606e+02,1.66526726e+02,0.00000000e+00,3.57521529e+02,1.96974609e+02,0.00000000e+00,3.37637934e+02,3.98227770e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.66777365e-03
114,1,0.00000000e+00,0.00000000e+00,4.05120178e+02,0.00000000e+00,0.00000000e+00,2.64490574e+02,1.72878743e+02,0.00000000e+00,3.72724352e+02,2.04458397e+02,0.00000000e+00,3.50264796e+02,4.07791539e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.00632363e-03
115,1,0.00000000e+00,0.00000000e+00,4.13668572e+02,0.00000000e+00,0.00000000e+00,2.72205511e+02,1.78936789e+02,0.00000000e+00,3.85867024e+02,2.12095548e+02,0.00000000e+00,3.62971922e+02,4.19823563e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.40060960e-03
116,1,0.00000000e+00,0.00000000e+00,4.26808230e+02,0.00000000e+00,0.00000000e+00,2.81258621e+02,1.85725760e+02,0.00000000e+00,4.03074754e+02,2.19807023e+02,0.00000000e+00,3.75904147e+02,4.30147817e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.67948594e-03
117,1,0.00000000e+00,0.00000000e+00,4.31738096e+02,0.00000000e+00,0.00000000e+00,2.86838344e+02,1.90221073e+02,0.00000000e+00,4.12351398e+02,2.25590521e+02,0.00000000e+00,3.85715600e+02,4.41709520e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.97078869e-03
118,1,0.00000000e+00,0.00000000e+00,4.37816776e+02,0.00000000e+00,0.00000000e+00,2.91903603e+02,1.94439501e+02,0.00000000e+00,4.22196827e+02,2.31637582e+02,0.00000000e+00,3.96069875e+02,4.52364283e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.18135120e-03
119,1,0.00000000e+00,0.00000000e+00,4.36441783e+02,0.00000000e+00,0.00000000e+00,2.92932635e+02,1.95831602e+02,0.00000000e+00,4.24119324e+02,2.33574733e+02,0.00000000e+00,3.99099987e+02,4.57299413e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.92253179e-03
120,1,0.00000000e+00,0.00000000e+00,4.40978096e+02,0.00000000e+00,0.00000000e+00,2.97276637e+02,1.99195191e+02,0.00000000e+00,4.31211153e+02,2.38201493e+02,0.00000000e+00,4.06851043e+02,4.66623037e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.16586724e-03
121,1,0.00000000e+00,0.00000000e+00,4.51002137e+02,0.00000000e+00,0.00000000e+00,3.03294017e+02,2.03747537e+02,0.00000000e+00,4.41015584e+02,2.42959641e+02,0.00000000e+00,4.13918763e+02,4.74560008e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.24306615e-03
122,1,0.00000000e+00,0.00000000e+00,4.61938806e+02,0.00000000e+00,0.00000000e+00,3.10953964e+02,2.09562065e+02,0.00000000e+00,4.53067085e+02,2.48913400e+02,0.00000000e+00,4.23552358e+02,4.84779792e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.30584587e-03
123,1,0.00000000e+00,0.00000000e+00,4.72237800e+02,0.00000000e+00,0.00000000e+00,3.14348768e+02,2.12928669e+02,0.00000000e+00,4.65878376e+02,2.53007428e+02,0.00000000e+00,4.30222862e+02,4.96936640e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.71845025e-03
124,1,0.00000000e+00,0.00000000e+00,4.80670701e+02,0.00000000e+00,0.00000000e+00,3.20000835e+02,2.17271680e+02,0.00000000e+00,4.76240871e+02,2.59005032e+02,0.00000000e+00,4.41263128e+02,5.06618720e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.42789430e-03
125,1,0.00000000e+00,0.00000000e+00,4.83553604e+02,0.00000000e+00,0.00000000e+00,3.22918466e+02,2.19629615e+02,0.00000000e+00,4.80690477e+02,2.61457679e+02,0.00000000e+00,4.45770526e+02,5.12963061e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.05740208e-03
126,1,0.00000000e+00,0.00000000e+00,4.88020609e+02,0.00000000e+00,0.00000000e+00,3.26599213e+02,2.22822946e+02,0.00000000e+00,4.87430900e+02,2.65704859e+02,0.00000000e+00,4.53649923e+02,5.21979668e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.04210266e-03
127,1,0.00000000e+00,0.00000000e+00,4.94728883e+02,0.00000000e+00,0.00000000e+00,3.31658490e+02,2.26476323e+02,0.00000000e+00,4.96131134e+02,2.70506551e+02,0.00000000e+00,4.62396013e+02,5.30453343e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.06907408e-03
128,1,0.00000000e+00,0.00000000e+00,4.97766269e+02,0.00000000e+00,0.00000000e+00,3.34842947e+02,2.28951525e+02,0.00000000e+00,5.01230529e+02,2.73242003e+02,0.00000000e+00,4.67443106e+02,5.35246068e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.96733081e-03
129,0,,,,,,,,,,,,,,,,,,,,,,,,,,
130,0,,,,,,,,,,,,,,,,,,,,,,,,,,
131,0,,,,,,,,,,,,,,,,,,,,,,,,,,
132,0,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1,0.00000000e+00,0.00000000e+00,4.95418469e+02,0.00000000e+00,0.00000000e+00,3.35011847e+02,2.29891683e+02,0.00000000e+00,5.00490880e+02,2.73239543e+02,0.00000000e+00,4.66931246e+02,5.35403019e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.55367734e-03
134,0,,,,,,,,,,,,,,,,,,,,,,,,,,
135,0,,,,,,,,,,,,,,,,,,,,,,,,,,
136,0,,,,,,,,,,,,,,,,,,,,,,,,,,
137,0,,,,,,,,,,,,,,,,,,,,,,,,,,
138,0,,,,,,,,,,,,,,,,,,,,,,,,,,
139,0,,,,,,,,,,,,,,,,,,,,,,,,,,
140,0,,,,,,,,,,,,,,,,,,,,,,,,,,
141,0,,,,,,,,,,,,,,,,,,,,,,,,,,
142,0,,,,,,,,,,,,,,,,,,,,,,,,,,
143,0,,,,,,,,,,,,,,,,,,,,,,,,,,
144,0,,,,,,,,,,,,,,,,,,,,,,,,,,
145,0,,,,,,,,,,,,,,,,,,,,,,,,,,
146,0,,,,,,,,,,,,,,,,,,,,,,,,,,
147,0,,,,,,,,,,,,,,,,,,,,,,,,,,
148,0,,,,,,,,,,,,,,,,,,,,,,,,,,
149,0,,,,,,,,,,,,,,,,,,,,,,,,,,
150,0,,,,,,,,,,,,,,,,,,,,,,,,,,
151,0,,,,,,,,,,,,,,,,,,,,,,,,,,
152,0,,,,,,,,,,,,,,,,,,,,,,,,,,
153,0,,,,,,,,,,,,,,,,,,,,,,,,,,
154,0,,,,,,,,,,,,,,,,,,,,,,,,,,
155,0,,,,,,,,,,,,,,,,,,,,,,,,,,
156,0,,,,,,,,,,,,,,,,,,,,,,,,,,
157,0,,,,,,,,,,,,,,,,,,,,,,,,,,
158,0,,,,,,,,,,,,,,,,,,,,,,,,,,
159,0,,,,,,,,,,,,,,,,,,,,,,,,,,
160,0,,,,,,,,,,,,,,,,,,,,,,,,,,
161,0,,,,,,,,,,,,,,,,,,,,,,,,,,
162,0,,,,,,,,,,,,,,,,,,,,,,,,,,
163,0,,,,,,,,,,,,,,,,,,,,,,,,,,
164,0,,,,,,,,,,,,,,,,,,,,,,,,,,
165,0,,,,,,,,,,,,,,,,,,,,,,,,,,
166,0,,,,,,,,,,,,,,,,,,,,,,,,,,
167,0,,,,,,,,,,,,,,,,,,,,,,,,,,
168,0,,,,,,,,,,,,,,,,,,,,,,,,,,
169,0,,,,,,,,,,,,,,,,,,,,,,,,,,
170,0,,,,,,,,,,,,,,,,,,,,,,,,,,
171,0,,,,,,,,,,,,,,,,,,,,,,,,,,
172,0,,,,,,,,,,,,,,,,,,,,,,,,,,
173,0,,,,,,,,,,,,,,,,,,,,,,,,,,
174,0,,,,,,,,,,,,,,,,,,,,,,,,,,
175,0,,,,,,,,,,,,,,,,,,,,,,,,,,
176,0,,,,,,,,,,,,,,,,,,,,,,,,,,
177,0,,,,,,,,,,,,,,,,,,,,,,,,,,
178,0,,,,,,,,,,,,,,,,,,,,,,,,,,
179,0,,,,,,,,,,,,,,,,,,,,,,,,,,
180,0,,,,,,,,,,,,,,,,,,,,,,,,,,
181,0,,,,,,,,,,,,,,,,,,,,,,,,,,
182,0,,,,,,,,,,,,,,,,,,,,,,,,,,
183,0,,,,,,,,,,,,,,,,,,,,,,,,,,
184,0,,,,,,,,,,,,,,,,,,,,,,,,,,
185,0,,,,,,,,,,,,,,,,,,,,,,,,,,
186,0,,,,,,,,,,,,,,,,,,,,,,,,,,
187,0,,,,,,,,,,,,,,,,,,,,,,,,,,
188,0,,,,,,,,,,,,,,,,,,,,,,,,,,
189,0,,,,,,,,,,,,,,,,,,,,,,,,,,
190,0,,,,,,,,,,,,,,,,,,,,,,,,,,
191,0,,,,,,,,,,,,,,,,,,,,,,,,,,
192,0,,,,,,,,,,,,,,,,,,,,,,,,,,
193,0,,,,,,,,,,,,,,,,,,,,,,,,,,
194,0,,,,,,,,,,,,,,,,,,,,,,,,,,
195,0,,,,,,,,,,,,,,,,,,,,,,,,,,
196,0,,,,,,,,,,,,,,,,,,,,,,,,,,
197,0,,,,,,,,,,,,,,,,,,,,,,,,,,
198,0,,,,,,,,,,,,,,,,,,,,,,,,,,
199,0,,,,,,,,,,,,,,,,,,,,,,,,,,
200,0,,,,,,,,,,,,,,,,,,,,,,,,,,
201,0,,,,,,,,,,,,,,,,,,,,,,,,,,
202,0,,,,,,,,,,,,,,,,,,,,,,,,,,
203,0,,,,,,,,,,,,,,,,,,,,,,,,,,
204,0,,,,,,,,,,,,,,,,,,,,,,,,,,
205,0,,,,,,,,,,,,,,,,,,,,,,,,,,
206,0,,,,,,,,,,,,,,,,,,,,,,,,,,
207,0,,,,,,,,,,,,,,,,,,,,,,,,,,
208,0,,,,,,,,,,,,,,,,,,,,,,,,,,
209,0,,,,,,,,,,,,,,,,,,,,,,,,,,
210,0,,,,,,,,,,,,,,,,,,,,,,,,,,
211,0,,,,,,,,,,,,,,,,,,,,,,,,,,
212,0,,,,,,,,,,,,,,,,,,,,,,,,,,
213,0,,,,,,,,,,,,,,,,,,,,,,,,,,
214,0,,,,,,,,,,,,,,,,,,,,,,,,,,
215,0,,,,,,,,,,,,,,,,,,,,,,,,,,
216,0,,,,,,,,,,,,,,,,,,,,,,,,,,
217,0,,,,,,,,,,,,,,,,,,,,,,,,,,
218,0,,,,,,,,,,,,,,,,,,,,,,,,,,
219,0,,,,,,,,,,,,,,,,,,,,,,,,,,
220,0,,,,,,,,,,,,,,,,,,,,,,,,,,
221,0,,,,,,,,,,,,,,,,,,,,,,,,,,
222,0,,,,,,,,,,,,,,,,,,,,,,,,,,
223,0,,,,,,,,,,,,,,,,,,,,,,,,,,
224,0,,,,,,,,,,,,,,,,,,,,,,,,,,
225,0,,,,,,,,,,,,,,,,,,,,,,,,,,
226,0,,,,,,,,,,,,,,,,,,,,,,,,,,
227,0,,,,,,,,,,,,,,,,,,,,,,,,,,
228,0,,,,,,,,,,,,,,,,,,,,,,,,,,
229,0,,,,,,,,,,,,,,,,,,,,,,,,,,
230,0,,,,,,,,,,,,,,,,,,,,,,,,,,
231,0,,,,,,,,,,,,,,,,,,,,,,,,,,
232,0,,,,,,,,,,,,,,,,,,,,,,,,,,
233,0,,,,,,,,,,,,,,,,,,,,,,,,,,
234,0,,,,,,,,,,,,,,,,,,,,,,,,,,
235,1,0.00000000e+00,0.00000000e+00,4.97414591e+02,0.00000000e+00,0.00000000e+00,3.35822954e+02,2.30462692e+02,0.00000000e+00,5.02686481e+02,2.76547532e+02,0.00000000e+00,4.74454119e+02,5.44561574e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.48048180e-03
236,0,,,,,,,,,,,,,,,,,,,,,,,,,,
237,0,,,,,,,,,,,,,,,,,,,,,,,,,,
238,1,0.00000000e+00,0.00000000e+00,5.05748282e+02,0.00000000e+00,0.00000000e+00,3.40563549e+02,2.33370622e+02,0.00000000e+00,5.08761755e+02,2.81035991e+02,0.00000000e+00,4.81670900e+02,5.49279512e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.16264926e-03
239,0,,,,,,,,,,,,,,,,,,,,,,,,,,
240,0,,,,,,,,,,,,,,,,,,,,,,,,,,
241,0,,,,,,,,,,,,,,,,,,,,,,,,,,
242,0,,,,,,,,,,,,,,,,,,,,,,,,,,
243,0,,,,,,,,,,,,,,,,,,,,,,,,,,
244,0,,,,,,,,,,,,,,,,,,,,,,,,,,
245,0,,,,,,,,,,,,,,,,,,,,,,,,,,
246,0,,,,,,,,,,,,,,,,,,,,,,,,,,
247,0,,,,,,,,,,,,,,,,,,,,,,,,,,
248,0,,,,,,,,,,,,,,,,,,,,,,,,,,
249,0,,,,,,,,,,,,,,,,,,,,,,,,,,
250,0,,,,,,,,,,,,,,,,,,,,,,,,,,
251,0,,,,,,,,,,,,,,,,,,,,,,,,,,
252,0,,,,,,,,,,,,,,,,,,,,,,,,,,
253,0,,,,,,,,,,,,,,,,,,,,,,,,,,
254,0,,,,,,,,,,,,,,,,,,,,,,,,,,
255,0,,,,,,,,,,,,,,,,,,,,,,,,,,
256,0,,,,,,,,,,,,,,,,,,,,,,,,,,
257,0,,,,,,,,,,,,,,,,,,,,,,,,,,
258,0,,,,,,,,,,,,,,,,,,,,,,,,,,
259,0,,,,,,,,,,,,,,,,,,,,,,,,,,
260,0,,,,,,,,,,,,,,,,,,,,,,,,,,
261,0,,,,,,,,,,,,,,,,,,,,,,,,,,
262,1,0.00000000e+00,0.00000000e+00,5.07187804e+02,0.00000000e+00,0.00000000e+00,3.41124764e+02,2.33786919e+02,0.00000000e+00,5.09753718e+02,2.81552844e+02,0.00000000e+00,4.82335103e+02,5.49481668e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.73081990e-03
263,1,0.00000000e+00,0.00000000e+00,5.10855660e+02,0.00000000e+00,0.00000000e+00,3.42639316e+02,2.33842018e+02,0.00000000e+00,5.11445968e+02,2.85076990e+02,0.00000000e+00,4.89403908e+02,5.54925790e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.70305046e-03
264,1,0.00000000e+00,0.00000000e+00,5.12169849e+02,0.00000000e+00,0.00000000e+00,3.43567417e+02,2.34423955e+02,0.00000000e+00,5.12049733e+02,2.89127846e+02,0.00000000e+00,5.00487084e+02,5.66937726e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.93810299e-03
265,1,0.00000000e+00,0.00000000e+00,5.17664063e+02,0.00000000e+00,0.00000000e+00,3.48825483e+02,2.37295606e+02,0.00000000e+00,5.17066408e+02,2.93058897e+02,0.00000000e+00,5.05949448e+02,5.72710665e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.80050080e-03
266,1,0.00000000e+00,0.00000000e+00,5.18779038e+02,0.00000000e+00,0.00000000e+00,3.49772225e+02,2.38456174e+02,0.00000000e+00,5.18945141e+02,2.94612288e+02,0.00000000e+00,5.08104471e+02,5.75008740e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.42066236e-03
267,1,0.00000000e+00,0.00000000e+00,5.21620493e+02,0.00000000e+00,0.00000000e+00,3.52339669e+02,2.40468479e+02,0.00000000e+00,5.22520325e+02,2.98135949e+02,0.00000000e+00,5.13825592e+02,5.80585464e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.43903855e-03
268,1,0.00000000e+00,0.00000000e+00,5.24952091e+02,0.00000000e+00,0.00000000e+00,3.54699553e+02,2.42316660e+02,0.00000000e+00,5.25952599e+02,3.01694524e+02,0.00000000e+00,5.20104700e+02,5.86792770e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.51130776e-03
269,1,0.00000000e+00,0.00000000e+00,5.25935566e+02,0.00000000e+00,0.00000000e+00,3.55770933e+02,2.43498175e+02,0.00000000e+00,5.28146945e+02,3.03382541e+02,0.00000000e+00,5.22460165e+02,5.89745008e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.24736322e-03
270,0,,,,,,,,,,,,,,,,,,,,,,,,,,
271,1,0.00000000e+00,0.00000000e+00,5.27566674e+02,0.00000000e+00,0.00000000e+00,3.56830642e+02,2.44454197e+02,0.00000000e+00,5.30121770e+02,3.05002331e+02,0.00000000e+00,5.25214013e+02,5.92874997e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.16682302e-03
272,1,0.00000000e+00,0.00000000e+00,5.30522404e+02,0.00000000e+00,0.00000000e+00,3.60225604e+02,2.46009941e+02,0.00000000e+00,5.33697698e+02,3.10974551e+02,0.00000000e+00,5.39484205e+02,6.07221296e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.91553276e-03
273,1,0.00000000e+00,0.00000000e+00,5.29535029e+02,0.00000000e+00,0.00000000e+00,3.60711073e+02,2.46318982e+02,0.00000000e+00,5.34061803e+02,3.11339001e+02,0.00000000e+00,5.39445072e+02,6.08226623e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.52443063e-03
274,1,0.00000000e+00,0.00000000e+00,5.31074978e+02,0.00000000e+00,0.00000000e+00,3.62027798e+02,2.47676925e+02,0.00000000e+00,5.35728666e+02,3.12197145e+02,0.00000000e+00,5.40039958e+02,6.09877031e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.32202038e-03
275,1,0.00000000e+00,0.00000000e+00,5.32785863e+02,0.00000000e+00,0.00000000e+00,3.63707003e+02,2.49043815e+02,0.00000000e+00,5.38059610e+02,3.14177558e+02,0.00000000e+00,5.42816330e+02,6.12904782e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.00890734e-03
276,1,0.00000000e+00,0.00000000e+00,5.43006394e+02,0.00000000e+00,0.00000000e+00,3.71282412e+02,2.53676191e+02,0.00000000e+00,5.46061801e+02,3.19157794e+02,0.00000000e+00,5.49576185e+02,6.19891093e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.16557695e-03
277,1,0.00000000e+00,0.00000000e+00,5.44151346e+02,0.00000000e+00,0.00000000e+00,3.72428876e+02,2.54513559e+02,0.00000000e+00,5.47609391e+02,3.21084087e+02,0.00000000e+00,5.53271806e+02,6.23723183e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.04860258e-03
278,1,0.00000000e+00,0.00000000e+00,5.44351152e+02,0.00000000e+00,0.00000000e+00,3.73575441e+02,2.55302072e+02,0.00000000e+00,5.49082761e+02,3.21332599e+02,0.00000000e+00,5.53076254e+02,6.24504402e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.66516472e-03
