frame,memory_bank_active_slots,memory_bank_writes,memory_bank_appends,memory_bank_replacements,memory_bank_duplicate_skips,memory_bank_low_quality_skips,memory_bank_stable_medium_writes,memory_slot_scale_small,memory_slot_scale_medium,memory_slot_scale_large,memory_slot_conf_medium,memory_slot_conf_high,memory_retrieval_top1_sim,memory_retrieval_mean_topk_sim,memory_retrieval_top1_slot,memory_retrieval_entropy,memory_slot_mean_pairwise_sim,memory_slot_max_pairwise_sim,memory_bank_context_norm,memory_debug_images_saved
1934.0,16.0,26.0,16.0,10.0,415.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.8753190040588379,0.8708360195159912,2.0,0.9985517263412476,0.6069318652153015,0.9999995231628418,1.0,96.0
1935.0,16.0,26.0,16.0,10.0,415.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.8687016367912292,0.8667285442352295,1.0,0.9997193217277527,0.6069318652153015,0.9999995231628418,0.9999999403953552,96.0
1936.0,16.0,26.0,16.0,10.0,415.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.875327467918396,0.8727592825889587,1.0,0.9995243549346924,0.6069318652153015,0.9999995231628418,1.0,96.0
1937.0,16.0,26.0,16.0,10.0,416.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.8753125071525574,0.8727362751960754,1.0,0.9995213747024536,0.6069318652153015,0.9999995231628418,1.0,96.0
1938.0,16.0,26.0,16.0,10.0,417.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.8872933387756348,0.8734055757522583,1.0,0.9862204194068909,0.6069318652153015,0.9999995231628418,1.0,96.0
1939.0,16.0,26.0,16.0,10.0,418.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.8822604417800903,0.8817996978759766,1.0,0.9999846816062927,0.6069318652153015,0.9999995231628418,1.0,96.0
1940.0,16.0,26.0,16.0,10.0,419.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.8808585405349731,0.8762969374656677,1.0,0.9985005855560303,0.6069318652153015,0.9999995231628418,0.9999999403953552,96.0
1941.0,16.0,26.0,16.0,10.0,419.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.8808746933937073,0.8804070949554443,2.0,0.9999841451644897,0.6069318652153015,0.9999995231628418,0.9999999403953552,96.0
1942.0,16.0,26.0,16.0,10.0,419.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.8689682483673096,0.8685004115104675,2.0,0.9999841451644897,0.6069318652153015,0.9999995231628418,1.0,96.0
1943.0,16.0,26.0,16.0,10.0,419.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.8631622791290283,0.8610788583755493,1.0,0.9996868968009949,0.6069318652153015,0.9999995231628418,1.0,96.0
1944.0,16.0,26.0,16.0,10.0,419.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.8669836521148682,0.853651762008667,4.0,0.9872918725013733,0.6069318652153015,0.9999995231628418,1.0,96.0
1945.0,16.0,26.0,16.0,10.0,420.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.8669684529304504,0.8536430597305298,4.0,0.987304151058197,0.6069318652153015,0.9999995231628418,0.9999999403953552,96.0
1946.0,16.0,26.0,16.0,10.0,421.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.8804354667663574,0.867915153503418,4.0,0.9887803792953491,0.6069318652153015,0.9999995231628418,1.0,96.0
1947.0,16.0,26.0,16.0,10.0,422.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.8995447754859924,0.8685997724533081,4.0,0.9340962171554565,0.6069318652153015,0.9999995231628418,0.9999999403953552,96.0
1948.0,16.0,26.0,16.0,10.0,422.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.8875911831855774,0.8650445938110352,4.0,0.9642418622970581,0.6069318652153015,0.9999995231628418,1.0,96.0
1949.0,16.0,26.0,16.0,10.0,422.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.8918997645378113,0.8712196350097656,4.0,0.9697976112365723,0.6069318652153015,0.9999995231628418,1.0,96.0
1950.0,16.0,26.0,16.0,10.0,422.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.8918997645378113,0.8712196350097656,4.0,0.9697976112365723,0.6069318652153015,0.9999995231628418,1.0,96.0
1951.0,16.0,26.0,16.0,10.0,422.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.8568275570869446,0.8467848300933838,2.0,0.9927613139152527,0.6069318652153015,0.9999995231628418,1.0,96.0
1952.0,16.0,26.0,16.0,10.0,422.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.8834138512611389,0.8808625936508179,1.0,0.9995306730270386,0.6069318652153015,0.9999995231628418,1.0,96.0
1953.0,16.0,26.0,16.0,10.0,422.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.8886948227882385,0.8758216500282288,2.0,0.9881442189216614,0.6069318652153015,0.9999995231628418,1.0,96.0
1954.0,16.0,26.0,16.0,10.0,422.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.8807135820388794,0.8754065632820129,2.0,0.9979712963104248,0.6069318652153015,0.9999995231628418,1.0,96.0
1955.0,16.0,26.0,16.0,10.0,422.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9033154249191284,0.887496829032898,1.0,0.9821731448173523,0.6069318652153015,0.9999995231628418,1.0,96.0
1956.0,16.0,26.0,16.0,10.0,422.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.891409158706665,0.8834378719329834,2.0,0.9954309463500977,0.6069318652153015,0.9999995231628418,1.0,96.0
1957.0,16.0,26.0,16.0,10.0,422.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.8830858469009399,0.8815774917602539,1.0,0.9998359084129333,0.6069318652153015,0.9999995231628418,0.9999999403953552,96.0
1958.0,16.0,26.0,16.0,10.0,423.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.8835235834121704,0.8695363402366638,1.0,0.9860241413116455,0.6069318652153015,0.9999995231628418,1.0,96.0
1959.0,16.0,26.0,16.0,10.0,424.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.8919764757156372,0.8839261531829834,1.0,0.99534010887146,0.6069318652153015,0.9999995231628418,1.0,96.0
1960.0,16.0,26.0,16.0,10.0,424.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.8803921341896057,0.8801654577255249,2.0,0.9999961853027344,0.6069318652153015,0.9999995231628418,1.0,96.0
1961.0,16.0,26.0,16.0,10.0,424.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.880151629447937,0.8799868226051331,2.0,0.9999980926513672,0.6069318652153015,0.9999995231628418,1.0,96.0
1962.0,16.0,26.0,16.0,10.0,424.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.900438129901886,0.8881484270095825,1.0,0.9891867637634277,0.6069318652153015,0.9999995231628418,1.0,96.0
1963.0,16.0,26.0,16.0,10.0,425.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.8983902335166931,0.8891586065292358,1.0,0.9938786029815674,0.6069318652153015,0.9999995231628418,1.0,96.0
1964.0,16.0,26.0,16.0,10.0,426.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9041123390197754,0.8865509033203125,1.0,0.978091835975647,0.6069318652153015,0.9999995231628418,0.9999999403953552,96.0
1965.0,16.0,26.0,16.0,10.0,427.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9184367656707764,0.892197847366333,1.0,0.9519954323768616,0.6069318652153015,0.9999995231628418,1.0,96.0
1966.0,16.0,26.0,16.0,10.0,428.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9075447916984558,0.890227198600769,1.0,0.978687047958374,0.6069318652153015,0.9999995231628418,1.0,96.0
1967.0,16.0,26.0,16.0,10.0,428.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.903145432472229,0.8802017569541931,1.0,0.963003933429718,0.6069318652153015,0.9999995231628418,1.0,96.0
1968.0,16.0,26.0,16.0,10.0,428.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9008255004882812,0.8894203901290894,1.0,0.9906776547431946,0.6069318652153015,0.9999995231628418,1.0,96.0
1969.0,16.0,26.0,16.0,10.0,428.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.8846482038497925,0.8801823854446411,1.0,0.9985628128051758,0.6069318652153015,0.9999995231628418,1.0,96.0
1970.0,16.0,26.0,16.0,10.0,428.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.8901392221450806,0.8887859582901001,1.0,0.9998679161071777,0.6069318652153015,0.9999995231628418,1.0,96.0
1971.0,16.0,26.0,16.0,10.0,428.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.8975215554237366,0.8597213625907898,1.0,0.9038525819778442,0.6069318652153015,0.9999995231628418,1.0,96.0
1972.0,16.0,26.0,16.0,10.0,428.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.8980286717414856,0.8602050542831421,1.0,0.9037418365478516,0.6069318652153015,0.9999995231628418,1.0,96.0
1973.0,16.0,26.0,16.0,10.0,428.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9055757522583008,0.859320342540741,1.0,0.8607348799705505,0.6069318652153015,0.9999995231628418,0.9999999403953552,96.0
1974.0,16.0,26.0,16.0,10.0,428.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.910281240940094,0.8494201302528381,1.0,0.7752565741539001,0.6069318652153015,0.9999995231628418,1.0,96.0
1975.0,16.0,26.0,16.0,10.0,428.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9041787385940552,0.880158007144928,1.0,0.9595493078231812,0.6069318652153015,0.9999995231628418,1.0,96.0
1976.0,16.0,26.0,16.0,10.0,428.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.883216381072998,0.8658432960510254,1.0,0.9785520434379578,0.6069318652153015,0.9999995231628418,1.0,96.0
1977.0,16.0,26.0,16.0,10.0,429.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.8831959962844849,0.8658334016799927,1.0,0.9785778522491455,0.6069318652153015,0.9999995231628418,1.0,96.0
1978.0,16.0,26.0,16.0,10.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.883094072341919,0.865767240524292,1.0,0.9786646962165833,0.6069318652153015,0.9999995231628418,1.0,96.0
1979.0,16.0,26.0,16.0,10.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.8954024314880371,0.8751747608184814,1.0,0.971078634262085,0.6069318652153015,0.9999995231628418,1.0,96.0
1980.0,16.0,26.0,16.0,10.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.8451895713806152,0.8447890281677246,3.0,0.9999883770942688,0.6069318652153015,0.9999995231628418,1.0,96.0
1981.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,1.0,0.9226140975952148,10.0,0.6699455380439758,0.5961934328079224,0.9999995231628418,1.0,96.0
1982.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9918897151947021,0.931633472442627,10.0,0.7789942026138306,0.5961934328079224,0.9999995231628418,1.0,96.0
1983.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9745585918426514,0.929420530796051,10.0,0.8667539954185486,0.5961934328079224,0.9999995231628418,1.0,96.0
1984.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9519073367118835,0.9219108819961548,10.0,0.9379016757011414,0.5961934328079224,0.9999995231628418,1.0,96.0
1985.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9398057460784912,0.9179636836051941,10.0,0.9663899540901184,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
1986.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.939873218536377,0.9179223775863647,10.0,0.9660624861717224,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
1987.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.8924318552017212,0.8909838199615479,10.0,0.9998487234115601,0.5961934328079224,0.9999995231628418,1.0,96.0
1988.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9140652418136597,0.9060606956481934,10.0,0.9953928589820862,0.5961934328079224,0.9999995231628418,1.0,96.0
1989.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.8908768892288208,0.888408899307251,1.0,0.9995607733726501,0.5961934328079224,0.9999995231628418,1.0,96.0
1990.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9065886735916138,0.8981172442436218,10.0,0.9948416948318481,0.5961934328079224,0.9999995231628418,1.0,96.0
1991.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9067096710205078,0.8982934355735779,10.0,0.9949084520339966,0.5961934328079224,0.9999995231628418,1.0,96.0
1992.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9411979913711548,0.9112898111343384,10.0,0.9382508397102356,0.5961934328079224,0.9999995231628418,1.0,96.0
1993.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9413522481918335,0.9113723039627075,10.0,0.9379669427871704,0.5961934328079224,0.9999995231628418,1.0,96.0
1994.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9413522481918335,0.9113723039627075,10.0,0.9379669427871704,0.5961934328079224,0.9999995231628418,1.0,96.0
1995.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
1996.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
1997.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
1998.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
1999.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2000.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2001.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2002.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2003.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2004.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2005.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2006.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2007.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2008.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2009.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2010.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2011.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2012.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2013.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2014.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2015.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2016.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2017.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2018.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2019.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2020.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2021.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2022.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2023.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2024.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2025.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2026.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2027.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2028.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2029.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2030.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2031.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2032.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2033.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2034.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2035.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2036.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2037.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2038.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2039.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2040.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2041.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2042.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2043.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2044.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9548587799072266,0.915015697479248,10.0,0.8939764499664307,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2045.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9456622004508972,0.8638046979904175,2.0,0.6410919427871704,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2046.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9632909893989563,0.8737649917602539,2.0,0.5920653939247131,0.5961934328079224,0.9999995231628418,1.0,96.0
2047.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9604380130767822,0.8713386654853821,2.0,0.5947686433792114,0.5961934328079224,0.9999995231628418,1.0,96.0
2048.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9679809808731079,0.8698742985725403,2.0,0.5385926365852356,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2049.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9545392394065857,0.8685995936393738,2.0,0.6148891448974609,0.5961934328079224,0.9999995231628418,1.0,96.0
2050.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9166847467422485,0.8322993516921997,2.0,0.6248428821563721,0.5961934328079224,0.9999995231628418,1.0,96.0
2051.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9694128632545471,0.8664612770080566,2.0,0.5093238949775696,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2052.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9694128632545471,0.8664612770080566,2.0,0.5093238949775696,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2053.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9694128632545471,0.8664612770080566,2.0,0.5093238949775696,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2054.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9694128632545471,0.8664612770080566,2.0,0.5093238949775696,0.5961934328079224,0.9999995231628418,0.9999999403953552,96.0
2055.0,16.0,27.0,16.0,11.0,430.0,0.0,0.0,0.0,15.0,1.0,0.0,16.0,0.9787464737892151,0.8890874981880188,2.0,0.5912232398986816,0.5961934328079224,0.9999995231628418,1.0,96.0
